Date,nom_station,Solar.radiation,Solar.Panel,Precipitation,Battery,HC.Serial.Number,HC.Air.temperature,HC.Relative.humidity,Dew.Point,VPD,DeltaT,Sunshine.duration,U.sonic.wind.speed,U.sonic.wind.dir,Wind.gust,U.sonic..wind.hardware.version,U.sonic..wind.firmware.version,U.sonic..wind.identifier.LSB,U.sonic..wind.identifier.middle,U.sonic..wind.identifier.MSB,EAG.Soil.moisture,Volumetric.Ionic.Content,Soil.temperature,KZ.Solar.radiation,Air.pressure,Drybulb.temperature
2025-09-26T04:00:00Z,jendouba,0,0,0,6496,NA,NA,NA,NA,NA,NA,NA,0.6,247,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T04:00:00Z,mahdia,0,0,NA,6466,NA,20.42,99.82,20.39,0,0,NA,0.3,52,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T04:00:00Z,nabeul,0,0,1,6445,NA,18.91,99.44,18.8,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.847,NA
2025-09-26T04:00:00Z,ben-kemla,NA,0,0,6553,NA,20.52,89.88,18.7,2.4,1,NA,0,184,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1015.884,NA
2025-09-26T05:00:00Z,bir-ben-kemla,NA,886,NA,6466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T05:00:00Z,bne_khaled,NA,0,0,6451,NA,21.04,99.67,20.9,0,0,NA,0.2,53,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-09-26T05:00:00Z,bouchrik,NA,0,NA,6504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T05:00:00Z,jendouba,0,0,0.8,6491,NA,NA,NA,NA,NA,NA,NA,1.1,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T05:00:00Z,mahdia,0,0,NA,6457,NA,20.23,99.82,20.2,0,0,NA,0.3,48,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T05:00:00Z,nabeul,0,0,0,6437,NA,18.37,99.46,18.2,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.31,NA
2025-09-26T05:00:00Z,ben-kemla,NA,0,0,6548,NA,20.17,91.34,18.7,2,1,NA,0,184,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1015.965,NA
2025-09-26T06:00:00Z,bir-ben-kemla,NA,6795,NA,6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T06:00:00Z,bne_khaled,NA,6959,0,6605,NA,20.31,99.64,20.2,0,0,NA,0.2,41,0.6,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA
2025-09-26T06:00:00Z,bouchrik,NA,6764,NA,6524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T06:00:00Z,jendouba,27,6901,0,6676,NA,NA,NA,NA,NA,NA,NA,1,3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T06:00:00Z,mahdia,15,6744,NA,6488,NA,20.35,99.81,20.32,0,0,NA,0.3,52,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T06:00:00Z,nabeul,0,0,0,6431,NA,18.45,99.47,18.3,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.451,NA
2025-09-26T06:00:00Z,ben-kemla,NA,6671,0,6562,NA,20.74,92.67,19.4,1.7,1,NA,0,184,0,NA,NA,NA,NA,NA,NA,NA,NA,24,1016.481,NA
2025-09-26T07:00:00Z,bir-ben-kemla,NA,7079,NA,6778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T07:00:00Z,bne_khaled,NA,9241,0.2,6733,NA,21.39,99.61,21.3,0,0,NA,0.4,96,1.1,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA
2025-09-26T07:00:00Z,bouchrik,NA,6984,NA,6717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T07:00:00Z,jendouba,56,6897,0,6667,NA,NA,NA,NA,NA,NA,NA,0.4,220,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T07:00:00Z,mahdia,165,7020,NA,6731,NA,22.94,99.85,22.91,0,0,NA,0.4,62,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T07:00:00Z,ben-kemla,NA,6935,0,6750,NA,22.63,84.76,19.9,4.1,2,NA,0,359,0,NA,NA,NA,NA,NA,NA,NA,NA,150,1017.469,NA
2025-09-26T08:00:00Z,bir-ben-kemla,NA,7095,NA,6791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T08:00:00Z,bne_khaled,NA,9811,0,6750,NA,23.56,99.4,23.4,0.1,0,NA,0.4,109,1.2,NA,NA,NA,NA,NA,NA,NA,NA,266,NA,NA
2025-09-26T08:00:00Z,bouchrik,NA,7075,NA,6791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T08:00:00Z,jendouba,79,6897,0,6662,NA,NA,NA,NA,NA,NA,NA,0.3,258,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T08:00:00Z,mahdia,392,9466,NA,6889,NA,30.16,76.08,25.13,11.4,4,NA,0.2,53,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-09-26T08:00:00Z,ben-kemla,NA,6949,0,6761,NA,24.21,77.4,19.9,6.7,3,NA,0,265,0,NA,NA,NA,NA,NA,NA,NA,NA,267,1017.617,NA
2025-10-08T07:00:00Z,nabeul,145,9969,0,6796,NA,12.39,99.44,12.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.52,NA
2025-10-08T08:00:00Z,nabeul,412,10103,0.4,6793,NA,18.62,83.75,15.3,3.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.921,NA
2025-10-08T09:00:00Z,bir-ben-kemla,NA,9904,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T09:00:00Z,bouchrik,NA,7055,NA,6802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T09:00:00Z,nabeul,604,10142,0,6790,NA,22.1,51.31,11.5,12.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.03,NA
2025-10-08T10:00:00Z,bir-ben-kemla,NA,9785,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T10:00:00Z,bne_khaled,NA,9720,0,6744,NA,25.25,44.56,12.2,17.8,8,NA,1.1,61,2.7,NA,NA,NA,NA,NA,NA,NA,NA,616,NA,NA
2025-10-08T10:00:00Z,bouchrik,NA,10361,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T10:00:00Z,jendouba,663,10031,0,6810,NA,NA,NA,NA,NA,NA,NA,1.3,154,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T10:00:00Z,mahdia,614,9777,NA,6896,NA,35.46,37.04,18.5,36.7,12,NA,0.3,34,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T10:00:00Z,nabeul,749,10146,0,6790,NA,23.44,46.69,11.3,15.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.015,NA
2025-10-08T10:00:00Z,ben-kemla,NA,10118,0,6833,NA,23.69,40.98,9.6,17.2,8,NA,0.4,183,2,NA,NA,NA,NA,NA,NA,NA,NA,648,1021.903,NA
2025-10-08T11:00:00Z,bir-ben-kemla,NA,9687,NA,6840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T11:00:00Z,bne_khaled,NA,9998,0,6744,NA,25.34,46.61,13,17.2,7,NA,1.4,235,3.3,NA,NA,NA,NA,NA,NA,NA,NA,668,NA,NA
2025-10-08T11:00:00Z,bouchrik,NA,10420,NA,6831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T11:00:00Z,jendouba,712,10022,0,6815,NA,NA,NA,NA,NA,NA,NA,10.2,359,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T11:00:00Z,mahdia,694,9726,NA,6898,NA,38.6,30.11,17.99,47.8,14,NA,0.3,35,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T11:00:00Z,nabeul,722,10209,0,6787,NA,24.23,43.16,10.9,17.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.89,NA
2025-10-08T11:00:00Z,ben-kemla,NA,10113,0,6821,NA,25.17,33.13,7.7,21.4,10,NA,0.7,186,2,NA,NA,NA,NA,NA,NA,NA,NA,760,1021.622,NA
2025-10-08T12:00:00Z,bir-ben-kemla,NA,9537,NA,6840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T12:00:00Z,bne_khaled,NA,9988,0,6747,NA,25.11,49.16,13.6,16.1,7,NA,1.8,233,3.7,NA,NA,NA,NA,NA,NA,NA,NA,698,NA,NA
2025-10-08T12:00:00Z,bouchrik,NA,10262,NA,6831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T12:00:00Z,jendouba,710,10036,0,6815,NA,NA,NA,NA,NA,NA,NA,3.5,32,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T12:00:00Z,mahdia,749,9577,NA,6898,NA,36.92,28.91,15.91,44.6,14,NA,0.4,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T12:00:00Z,nabeul,837,10118,0,6787,NA,24.99,38.43,9.8,19.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.276,NA
2025-10-08T12:00:00Z,ben-kemla,NA,10070,0,6818,NA,25.81,29.84,6.8,23.3,11,NA,0.8,184,2.5,NA,NA,NA,NA,NA,NA,NA,NA,702,1020.955,NA
2025-10-08T13:00:00Z,bir-ben-kemla,NA,9805,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T13:00:00Z,bne_khaled,NA,9998,0,6747,NA,24.57,51.76,13.9,14.8,7,NA,1.9,246,3.9,NA,NA,NA,NA,NA,NA,NA,NA,659,NA,NA
2025-10-08T13:00:00Z,bouchrik,NA,10262,NA,6831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T13:00:00Z,jendouba,641,10012,0,6810,NA,NA,NA,NA,NA,NA,NA,1.1,166,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T13:00:00Z,mahdia,683,9450,NA,6898,NA,40.8,28.12,18.78,55.4,16,NA,0.3,313,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T13:00:00Z,nabeul,774,10108,0,6787,NA,25.62,33.34,8.2,21.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.434,NA
2025-10-08T13:00:00Z,ben-kemla,NA,10137,0,6824,NA,26.16,34.99,9.3,22,10,NA,1.2,184,2.4,NA,NA,NA,NA,NA,NA,NA,NA,731,1020.288,NA
2025-10-08T14:00:00Z,bir-ben-kemla,NA,9647,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T14:00:00Z,bne_khaled,NA,9969,0,6744,NA,24.47,52.15,13.9,14.6,6,NA,2,241,4,NA,NA,NA,NA,NA,NA,NA,NA,565,NA,NA
2025-10-08T14:00:00Z,bouchrik,NA,10301,NA,6831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T14:00:00Z,jendouba,529,9979,0,6813,NA,NA,NA,NA,NA,NA,NA,1.2,208,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T14:00:00Z,mahdia,543,9517,NA,6898,NA,46.23,28.61,23.68,72.8,17,NA,0.3,346,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T14:00:00Z,nabeul,649,10089,0,6776,NA,26.35,28.85,6.8,24.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.888,NA
2025-10-08T14:00:00Z,ben-kemla,NA,10118,0,6833,NA,25.1,41.5,11,18.6,8,NA,0.7,184,1.2,NA,NA,NA,NA,NA,NA,NA,NA,616,1019.883,NA
2025-10-08T15:00:00Z,bir-ben-kemla,NA,9490,NA,6840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T15:00:00Z,bne_khaled,NA,9514,0,6744,NA,24.24,52.92,14,14.2,6,NA,1.7,239,4,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,NA
2025-10-08T15:00:00Z,bouchrik,NA,10187,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T15:00:00Z,jendouba,380,9974,0,6815,NA,NA,NA,NA,NA,NA,NA,1.8,48,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T15:00:00Z,mahdia,333,9675,NA,6898,NA,43.88,31.89,23.34,61.8,15,NA,0.3,313,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T15:00:00Z,nabeul,484,10070,0,6781,NA,26.61,28.56,6.8,24.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.589,NA
2025-10-08T15:00:00Z,ben-kemla,NA,10051,0,6835,NA,24.6,41.09,10.5,18.2,8,NA,0.7,184,1.1,NA,NA,NA,NA,NA,NA,NA,NA,439,1019.587,NA
2025-10-08T16:00:00Z,bir-ben-kemla,NA,8261,NA,6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T16:00:00Z,bne_khaled,NA,6207,0,6730,NA,23.89,53.44,13.8,13.7,6,NA,1.4,245,3,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA
2025-10-08T16:00:00Z,bouchrik,NA,8706,NA,6813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T16:00:00Z,jendouba,195,9753,0,6810,NA,NA,NA,NA,NA,NA,NA,1.2,55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T16:00:00Z,mahdia,248,8568,NA,6887,NA,39.41,43.56,24.73,40.3,11,NA,0.2,33,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T16:00:00Z,nabeul,286,9983,0,6784,NA,26.02,28.61,6.3,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.393,NA
2025-10-08T16:00:00Z,ben-kemla,NA,8330,0,6833,NA,23.76,42.56,10.2,16.8,8,NA,0.7,184,1,NA,NA,NA,NA,NA,NA,NA,NA,221,1019.51,NA
2025-10-08T17:00:00Z,bir-ben-kemla,NA,2013,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T17:00:00Z,bne_khaled,NA,1193,0,6545,NA,22.88,55.98,13.6,12.2,6,NA,0.9,203,2.2,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA
2025-10-08T17:00:00Z,bouchrik,NA,3750,NA,6697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T17:00:00Z,jendouba,20,891,0,6684,NA,NA,NA,NA,NA,NA,NA,11.4,276,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T17:00:00Z,mahdia,70,6882,NA,6749,NA,35.27,45.29,21.58,31.7,10,NA,0.2,280,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T17:00:00Z,nabeul,52,972,0,6653,NA,24.07,38.07,8.7,18.6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.476,NA
2025-10-08T17:00:00Z,ben-kemla,NA,829,0,6741,NA,23,42.82,9.6,16,8,NA,0.6,184,1,NA,NA,NA,NA,NA,NA,NA,NA,41,1019.53,NA
2025-10-08T18:00:00Z,bir-ben-kemla,NA,0,NA,6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T18:00:00Z,bne_khaled,NA,0,0,6502,NA,20.93,59.21,12.6,10.1,5,NA,0.4,125,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2025-10-08T18:00:00Z,bouchrik,NA,0,NA,6604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T18:00:00Z,jendouba,0,0,0,6568,NA,NA,NA,NA,NA,NA,NA,12.4,343,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T18:00:00Z,mahdia,0,0,NA,6481,NA,25.54,66.56,18.76,11.3,5,NA,0.2,280,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T18:00:00Z,nabeul,0,0,0,6505,NA,20.76,55.74,11.5,10.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.642,NA
2025-10-08T18:00:00Z,ben-kemla,NA,0,0,6653,NA,21.2,52.9,11.1,11.8,6,NA,0.5,184,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1019.727,NA
2025-10-08T19:00:00Z,bir-ben-kemla,NA,0,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T19:00:00Z,bne_khaled,NA,0,0,6491,NA,18.35,72.43,13.2,5.8,3,NA,0.3,116,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-10-08T19:00:00Z,bouchrik,NA,0,NA,6573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T19:00:00Z,jendouba,0,0,0,6559,NA,NA,NA,NA,NA,NA,NA,1.5,39,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T19:00:00Z,mahdia,0,0,NA,6488,NA,21.24,88.75,19.25,2.9,1,NA,0.2,280,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T19:00:00Z,nabeul,0,0,0,6496,NA,17.92,68.84,12,6.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.192,NA
2025-10-08T19:00:00Z,ben-kemla,NA,0,0,6590,NA,20.09,64.18,13.1,8.4,4,NA,0.4,184,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1020.16,NA
2025-10-08T20:00:00Z,bir-ben-kemla,NA,0,NA,6493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T20:00:00Z,bne_khaled,NA,0,0,6488,NA,17.15,83.82,14.3,3.1,2,NA,0.4,96,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-10-08T20:00:00Z,bouchrik,NA,0,NA,6550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T20:00:00Z,jendouba,0,0,0,6553,NA,NA,NA,NA,NA,NA,NA,3.1,41,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T20:00:00Z,mahdia,0,0,NA,6488,NA,19.65,99.87,19.63,0,0,NA,0.2,280,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T20:00:00Z,nabeul,0,0,0,6485,NA,16.17,94.98,15.2,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.398,NA
2025-10-08T20:00:00Z,ben-kemla,NA,0,0,6568,NA,19.39,70.6,13.9,6.6,3,NA,0.3,184,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1020.266,NA
2025-10-08T21:00:00Z,bir-ben-kemla,NA,0,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T21:00:00Z,bne_khaled,NA,0,0,6479,NA,15.81,96.52,15.2,0.6,0,NA,0.2,85,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-10-08T21:00:00Z,bouchrik,NA,0,NA,6550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T21:00:00Z,jendouba,0,0,0,6548,NA,NA,NA,NA,NA,NA,NA,1.2,22,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T21:00:00Z,mahdia,0,0,NA,6484,NA,18.61,99.84,18.58,0,0,NA,0.2,280,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T21:00:00Z,nabeul,0,0,0,6474,NA,14.87,99.63,14.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.779,NA
2025-10-08T21:00:00Z,ben-kemla,NA,0,0,6565,NA,18.68,72.94,13.7,5.8,3,NA,0.2,184,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1020.592,NA
2025-10-08T22:00:00Z,bir-ben-kemla,NA,0,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T22:00:00Z,bne_khaled,NA,0,0,6479,NA,15.11,99.26,14.9,0.1,0,NA,0.3,105,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-10-08T22:00:00Z,bouchrik,NA,0,NA,6550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T22:00:00Z,jendouba,0,0,0,6548,NA,NA,NA,NA,NA,NA,NA,1.3,325,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T22:00:00Z,mahdia,0,0,NA,6481,NA,17.98,99.83,17.96,0,0,NA,0.2,223,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T22:00:00Z,nabeul,0,0,0,6477,NA,14.59,99.59,14.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.785,NA
2025-10-08T22:00:00Z,ben-kemla,NA,0,0,6565,NA,17.71,72.9,12.7,5.4,3,NA,0.2,184,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1020.48,NA
2025-10-08T23:00:00Z,bir-ben-kemla,NA,0,NA,6486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T23:00:00Z,bne_khaled,NA,0,0,6471,NA,14.5,99.35,14.3,0.1,0,NA,0.3,98,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-10-08T23:00:00Z,bouchrik,NA,0,NA,6548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T23:00:00Z,jendouba,0,0,0,6536,NA,NA,NA,NA,NA,NA,NA,0.8,346,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T23:00:00Z,mahdia,0,0,NA,6475,NA,17.37,99.82,17.34,0,0,NA,0.2,222,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-08T23:00:00Z,nabeul,0,0,0,6477,NA,14.25,99.55,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.586,NA
2025-10-08T23:00:00Z,ben-kemla,NA,0,0,6565,NA,16.99,74.42,12.3,4.9,3,NA,0.2,184,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,1020.367,NA
2025-10-09T00:00:00Z,bir-ben-kemla,NA,0,NA,6484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-09T00:00:00Z,bne_khaled,NA,0,0,6468,NA,14.46,99.41,14.3,0,0,NA,0.2,51,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-10-09T00:00:00Z,bouchrik,NA,0,NA,6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-09T00:00:00Z,jendouba,0,0,0,6534,NA,NA,NA,NA,NA,NA,NA,0.4,282,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-09T00:00:00Z,mahdia,0,0,NA,6470,NA,16.75,99.82,16.72,0,0,NA,0.2,222,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-10-09T00:00:00Z,nabeul,0,0,0,6462,NA,14.91,99.47,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.377,NA
2025-10-09T00:00:00Z,ben-kemla,NA,0,0,6562,NA,16.08,72.44,11.1,5,3,NA,0,184,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1020.28,NA
2025-10-09T01:00:00Z,bir-ben-kemla,NA,0,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
