Date,nom_station,Precipitation,Solar.Panel,Solar.radiation,Wind.gust,Dew.Point,HC.Relative.humidity,HC.Air.temperature,Battery,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir
2025-11-13T16:00:00Z,bizerte,0,0,7,3.6,7.4,41.09,21.28,6679,15,8,1.6,54
2025-11-13T16:00:00Z,jendouba,0,3882,46,40.2,17.04,85.73,21.56,6770,3.6,2,15.7,69
2025-11-13T16:00:00Z,mahdia,0,7055,79,0.3,18.39,66.98,24.96,6838,10.5,4,0.3,232
2025-11-13T16:00:00Z,nabeul,0,2832,75,3,11,49.95,21.99,6827,13.2,6,1.2,183
2025-11-13T17:00:00Z,bizerte,0,0,0,3.3,7.8,50.77,18.28,6628,10.3,6,1.5,81
2025-11-13T17:00:00Z,jendouba,0,0,0,33.9,17.04,85.73,21.56,6579,3.6,2,19.6,23
2025-11-13T17:00:00Z,mahdia,0,0,2,0.3,15.41,77.6,19.44,6550,5.1,3,0.2,232
2025-11-13T17:00:00Z,nabeul,0,0,0,3,13.7,65.25,20.56,6511,8.3,4,1.2,183
2025-11-13T18:00:00Z,bizerte,0,0,0,2.4,8.2,57.77,16.6,6596,7.9,5,1.3,95
2025-11-13T18:00:00Z,jendouba,0,0,0,24.9,17.04,85.73,21.56,6562,3.6,2,10.5,188
2025-11-13T18:00:00Z,mahdia,0,0,0,0.6,15.2,96.16,15.83,6481,0.7,0,0.2,222
2025-11-13T18:00:00Z,nabeul,0,0,0,3,13.2,65.61,19.89,6468,7.9,4,1.2,183
2025-11-13T19:00:00Z,bizerte,0,0,0,2.1,10,66.1,16.41,6596,6.3,4,1.1,54
2025-11-13T19:00:00Z,jendouba,0,0,0,25.4,17.04,85.73,21.56,6562,3.6,2,8.7,203
2025-11-13T19:00:00Z,mahdia,0,0,0,0.6,14.5,99.8,14.53,6488,0,0,0.2,214
2025-11-13T19:00:00Z,nabeul,0,0,0,3,12.2,62.66,19.62,6471,8.4,4,1.2,183
2025-11-13T20:00:00Z,bizerte,0,0,0,2.2,10,73.89,14.69,6585,4.3,3,0.6,78
2025-11-13T20:00:00Z,jendouba,0,0,0,22.3,17.04,85.73,21.56,6553,3.6,2,14.6,298
2025-11-13T20:00:00Z,mahdia,0,0,0,0.3,14.11,99.78,14.15,6488,0,0,0.2,214
2025-11-13T20:00:00Z,nabeul,0,0,0,3,10.7,57.12,19.53,6459,9.7,5,1.2,183
2025-11-13T21:00:00Z,bizerte,0,0,0,1.3,9.2,76.85,13.22,6582,3.5,2,0.4,240
2025-11-13T21:00:00Z,jendouba,0,0,0,30.1,17.04,85.73,21.56,6548,3.6,2,11,323
2025-11-13T21:00:00Z,mahdia,0,0,0,0.3,13.99,99.77,14.03,6484,0,0,0.2,214
2025-11-13T21:00:00Z,nabeul,0,0,0,3,9.9,55.32,19.2,6451,9.8,5,1.2,183
2025-11-13T22:00:00Z,bizerte,0,0,0,0.8,8.8,83.56,11.6,6573,2.2,1,0.3,262
2025-11-13T22:00:00Z,jendouba,0,0,0,32.3,17.04,85.73,21.56,6545,3.6,2,18.4,311
2025-11-13T22:00:00Z,mahdia,0,0,0,0.3,13.73,99.77,13.77,6481,0,0,0.2,214
2025-11-13T23:00:00Z,bizerte,0,0,0,0.8,9.5,95.97,10.21,6568,0.4,0,0.3,344
2025-11-13T23:00:00Z,jendouba,0,0,0,27.1,17.04,85.73,21.56,6536,3.6,2,12.5,323
2025-11-13T23:00:00Z,mahdia,0,0,0,0.3,13.9,99.77,13.94,6481,0,0,0.2,214
2025-11-14T01:00:00Z,bizerte,0,0,0,0.8,8.7,97.48,9.14,6548,0.3,0,0.3,0
2025-11-14T01:00:00Z,jendouba,0,0,0,20.4,17.04,85.73,21.56,6528,3.6,2,4.9,332
2025-11-14T01:00:00Z,mahdia,0,0,0,0.3,13.44,99.77,13.47,6470,0,0,0.2,214
2025-11-14T01:00:00Z,nabeul,0,0,0,3,7.7,55.76,16.64,6437,8.3,5,1.2,183
2025-11-14T02:00:00Z,bizerte,0,0,0,0.7,7.7,99.98,7.78,6551,0,0,0.3,323
2025-11-14T02:00:00Z,jendouba,0,0,0,14.4,17.04,85.73,21.56,6511,3.6,2,3.3,348
2025-11-14T02:00:00Z,mahdia,0,0,0,0.3,13.35,99.77,13.38,6466,0,0,0.2,214
2025-11-14T02:00:00Z,nabeul,0,0,0,3,8.3,59.98,16.11,6442,7.3,4,1.2,183
2025-11-14T03:00:00Z,bizerte,0,0,0,0.7,7.2,99.97,7.29,6531,0,0,0.3,327
2025-11-14T03:00:00Z,jendouba,0,0,0,16.7,17.04,85.73,21.56,6505,3.6,2,6.6,350
2025-11-14T03:00:00Z,mahdia,0,0,0,0.3,12.89,99.77,12.92,6457,0,0,0.2,214
2025-11-14T03:00:00Z,nabeul,0,0,0,3,8.9,65.17,15.54,6437,6.1,4,1.2,183
2025-11-14T04:00:00Z,bizerte,0,0,0,0.6,7.3,99.97,7.36,6528,0,0,0.3,297
2025-11-14T04:00:00Z,jendouba,0,0,0,32.8,17.04,85.73,21.56,6494,3.6,2,10.9,357
2025-11-14T04:00:00Z,mahdia,0,0,0,0.3,12.38,99.77,12.42,6448,0,0,0.2,214
2025-11-14T04:00:00Z,nabeul,0,0,0,3,9.2,63.16,16.28,6428,6.7,4,1.2,183
2025-11-14T05:00:00Z,bizerte,0,0,0,0.8,7.3,99.98,7.36,6519,0,0,0.3,354
2025-11-14T05:00:00Z,jendouba,0,0,0,15.5,17.04,85.73,21.56,6479,3.6,2,3.2,4
2025-11-14T05:00:00Z,mahdia,0,0,0,0.3,12.31,99.77,12.35,6435,0,0,0.3,214
2025-11-14T05:00:00Z,nabeul,0,0,0,3,9.8,67.98,15.8,6442,5.7,3,1.2,183
2025-11-14T06:00:00Z,bizerte,0,9983,47,0.9,7.8,99.98,7.93,6861,0,0,0.3,317
2025-11-14T06:00:00Z,jendouba,0,944,0,26.1,17.04,85.73,21.56,6474,3.6,2,6.1,184
2025-11-14T06:00:00Z,mahdia,0,3793,0,0.3,11.8,99.77,11.84,6417,0,0,0.2,214
2025-11-14T06:00:00Z,nabeul,0.2,0,0,3,12.9,88.31,14.95,6428,2,1,1.2,183
2025-11-14T07:00:00Z,bizerte,0,10194,228,1.1,10.8,93.6,11.92,6864,0.9,1,0.4,95
2025-11-14T07:00:00Z,jendouba,0,9849,73,36.1,17.04,85.73,21.56,6827,3.6,2,19.2,286
2025-11-14T07:00:00Z,mahdia,0,7012,55,0.3,12.19,99.77,12.23,6706,0,0,0.2,214
2025-11-14T07:00:00Z,nabeul,0,9427,37,3,14.6,99.67,14.67,6796,0,0,1.2,183
2025-11-14T08:00:00Z,bizerte,0,10175,400,1.5,9.7,63.16,17,6872,7.3,4,0.6,64
2025-11-14T08:00:00Z,jendouba,0,9950,239,31.1,17.04,85.73,21.56,6818,3.6,2,12.6,56
2025-11-14T08:00:00Z,mahdia,0,9695,274,0.3,19.69,99.77,19.73,6882,0.1,0,0.2,214
2025-11-14T08:00:00Z,nabeul,0,10142,283,3,14.5,91.35,16.18,6801,1.6,1,1.2,183
2025-11-14T09:00:00Z,bizerte,0,10223,542,2.8,9.4,47.41,21.19,6867,13.3,7,1.6,81
2025-11-14T09:00:00Z,jendouba,0,9979,434,38.9,17.04,85.73,21.56,6818,3.6,2,12,77
2025-11-14T09:00:00Z,mahdia,0,10160,397,0.2,21.76,87.18,24.23,6889,4.1,2,0.1,214
2025-11-14T09:00:00Z,nabeul,0,10185,465,3,7,47.87,18.41,6796,11,6,1.2,183
2025-11-14T10:00:00Z,bizerte,0,10252,597,4.7,7.9,34.45,24.83,6867,20.6,9,1.3,252
2025-11-14T10:00:00Z,jendouba,0,10036,532,29.4,17.04,85.73,21.56,6810,3.6,2,14.8,190
2025-11-14T10:00:00Z,mahdia,0,10152,497,0.3,19.97,63.58,27.57,6893,13.6,5,0.1,214
2025-11-14T10:00:00Z,nabeul,0,10185,600,3,4.9,35.75,20.71,6793,15.6,8,1.2,183
2025-11-14T11:00:00Z,bizerte,0,10204,623,6.2,6.6,28.1,26.63,6870,25,11,3.4,251
2025-11-14T11:00:00Z,jendouba,0,10003,527,37.8,17.04,85.73,21.56,6818,3.6,2,22.6,332
2025-11-14T11:00:00Z,mahdia,0,10073,555,28,19.07,51.56,30.26,6893,20.9,8,13.3,62
2025-11-14T11:00:00Z,nabeul,0.4,10199,672,3,3.5,29.67,22.17,6784,18.7,10,1.2,183
2025-11-14T12:00:00Z,bizerte,0,10103,569,6.5,5.6,25.62,27.08,6867,26.6,12,3.7,247
2025-11-14T12:00:00Z,jendouba,0,10041,584,40.2,17.04,85.73,21.56,6813,3.6,2,21.6,70
2025-11-14T12:00:00Z,mahdia,0,10073,475,29.7,15.78,41.02,30.53,6893,25.8,10,19.4,70
2025-11-14T12:00:00Z,nabeul,0,10151,616,3,2.7,25.64,23.69,6784,21.7,11,1.2,183
2025-11-14T13:00:00Z,bizerte,0,9614,402,6,4.5,23.7,27.06,6855,27.2,12,3.5,249
2025-11-14T13:00:00Z,jendouba,0,9878,451,40.2,17.04,85.73,21.56,6815,3.6,2,19.5,200
2025-11-14T13:00:00Z,mahdia,0,10167,436,28.5,14.84,39.12,30.35,6893,26.4,10,16.8,64
2025-11-14T13:00:00Z,nabeul,0,9303,196,3,1,21.98,24.42,6827,23.9,12,1.2,183
2025-11-14T14:00:00Z,bizerte,0,9025,193,3.9,4.3,24.51,26.3,6855,25.8,12,1.3,218
2025-11-14T14:00:00Z,jendouba,0,10017,368,34.8,17.04,85.73,21.56,6810,3.6,2,20.6,141
2025-11-14T14:00:00Z,mahdia,0,10301,339,23.4,13.81,39.92,28.84,6884,23.9,9,6.7,262
2025-11-14T14:00:00Z,nabeul,0,10142,182,3,0.9,21.13,24.72,6784,24.5,12,1.2,183
2025-11-14T15:00:00Z,bizerte,0,3422,57,1.6,5.6,30.44,24.28,6793,21.1,10,0.7,316
2025-11-14T15:00:00Z,jendouba,0,9538,178,37.6,17.04,85.73,21.56,6810,3.6,2,17.5,165
2025-11-14T15:00:00Z,mahdia,0,10301,238,20.6,13.26,47.29,25.29,6880,17,7,1.3,205
2025-11-14T15:00:00Z,nabeul,0,10017,312,3,0.5,20.15,24.94,6781,25.1,12,1.2,183
2025-11-14T16:00:00Z,bizerte,0,0,0,1.7,6,38.99,20.56,6682,14.9,8,0.7,120
2025-11-14T16:00:00Z,jendouba,0,5061,70,26.3,17.04,85.73,21.56,6821,3.6,2,12.5,86
2025-11-14T16:00:00Z,mahdia,0,7004,60,0.3,16.14,58.97,24.71,6773,12.9,5,0.3,205
2025-11-14T16:00:00Z,nabeul,0,4471,57,3,1.4,24.16,23.07,6818,21.3,11,1.2,183
2025-11-14T17:00:00Z,bizerte,0,0,0,1.2,5.9,44.88,18.28,6622,11.6,6,0.4,63
2025-11-14T17:00:00Z,jendouba,0,0,4,30.7,17.04,85.73,21.56,6579,3.6,2,12.6,30
2025-11-14T17:00:00Z,mahdia,0,0,1,0.3,13.91,71.3,19.26,6519,6.5,3,0.3,205
2025-11-14T17:00:00Z,nabeul,0,0,4,3,2.8,29.94,21.14,6511,17.5,9,1.2,183
2025-11-14T18:00:00Z,bizerte,0,0,0,1.5,5.8,47.2,17.28,6596,10.4,6,0.6,316
2025-11-14T18:00:00Z,jendouba,0,0,0,26.6,17.04,85.73,21.56,6565,3.6,2,15.5,222
2025-11-14T18:00:00Z,mahdia,0,0,0,0.6,15.09,94.25,16.05,6484,1.1,1,0.2,221
2025-11-14T18:00:00Z,nabeul,0,0,0,3,11.4,58.24,20.03,6468,9.7,5,1.2,183
2025-11-14T19:00:00Z,bizerte,0,0,0,1.5,6.4,55.08,15.46,6582,7.9,5,0.5,307
2025-11-14T19:00:00Z,jendouba,0,0,0,25.5,17.04,85.73,21.56,6556,3.6,2,11.1,252
2025-11-14T19:00:00Z,mahdia,0,0,0,0.3,14.82,99.8,14.85,6488,0,0,0.3,221
2025-11-14T19:00:00Z,nabeul,0,0,0,3,9.6,54.39,19.13,6471,10,5,1.2,183
2025-11-14T20:00:00Z,bizerte,0,0,0,0.9,6.5,62.57,13.56,6576,5.8,4,0.4,253
2025-11-14T20:00:00Z,jendouba,0,0,0,26.5,17.04,85.73,21.56,6551,3.6,2,13.9,327
2025-11-14T20:00:00Z,mahdia,0,0,0,0.3,13.89,99.78,13.93,6486,0,0,0.3,221
2025-11-14T20:00:00Z,nabeul,0,0,0,3,3.3,34.57,19.54,6462,14.8,8,1.2,183
2025-11-14T21:00:00Z,bizerte,0,0,0,1.2,6.2,64.99,12.73,6573,5.1,3,0.4,340
2025-11-14T21:00:00Z,jendouba,0,0,0,16.5,17.04,85.73,21.56,6548,3.6,2,5.4,228
2025-11-14T21:00:00Z,mahdia,0,0,0,0.3,14.53,99.77,14.57,6484,0,0,0.3,221
2025-11-14T21:00:00Z,nabeul,0,0,0,3,-0.1,26.06,19.89,6451,17.1,10,1.2,183
2025-11-14T22:00:00Z,bizerte,0,0,0,1.1,6.9,69.28,12.48,6571,4.4,3,0.4,30
2025-11-14T22:00:00Z,jendouba,0,0,0,9.6,17.04,85.73,21.56,6539,3.6,2,4.6,329
2025-11-14T22:00:00Z,mahdia,0,0,0,0.6,14.18,99.77,14.21,6481,0,0,0.3,215
2025-11-14T23:00:00Z,bizerte,0,0,0,1,7.4,69.73,12.89,6565,4.4,3,0.5,12
2025-11-14T23:00:00Z,jendouba,0,0,0,22.3,17.04,85.73,21.56,6542,3.6,2,11.3,344
2025-11-14T23:00:00Z,mahdia,0,0,0,0.3,13.46,99.77,13.5,6475,0,0,0.2,215
2025-11-15T01:00:00Z,bizerte,0,0,0,3.9,3.9,41.67,17.25,6556,11.5,7,1.2,324
2025-11-15T01:00:00Z,jendouba,0,0,0,27.5,17.04,85.73,21.56,6522,3.6,2,10.4,98
2025-11-15T01:00:00Z,mahdia,0,0,0,0.3,13.51,99.77,13.54,6466,0,0,0.2,215
2025-11-15T01:00:00Z,nabeul,0,0,0,3,0.5,33.26,16.78,6440,12.7,8,1.2,183
2025-11-15T02:00:00Z,bizerte,0,0,0,3.3,4.7,38.61,19.19,6568,13.6,7,1.5,186
2025-11-15T02:00:00Z,jendouba,0,0,0,32.2,17.04,85.73,21.56,6514,3.6,2,12.9,94
2025-11-15T02:00:00Z,mahdia,0,0,0,0.3,13.58,99.77,13.62,6461,0,0,0.2,215
2025-11-15T02:00:00Z,nabeul,0,0,0,3,-2,27.29,16.9,6440,13.9,8,1.2,183
2025-11-15T03:00:00Z,bizerte,0,0,0,1.8,5.3,47.53,16.65,6551,9.9,6,0.8,284
2025-11-15T03:00:00Z,jendouba,0,0,0,27.6,17.04,85.73,21.56,6502,3.6,2,10.2,227
2025-11-15T03:00:00Z,mahdia,0,0,0,0.3,13.81,99.77,13.85,6453,0,0,0.2,215
2025-11-15T03:00:00Z,nabeul,0,0,0,3,-1.9,29.88,15.68,6442,12.4,8,1.2,183
2025-11-15T04:00:00Z,bizerte,0,0,0,1.2,6.3,61.96,13.6,6534,5.9,4,0.5,348
2025-11-15T04:00:00Z,jendouba,0,0,0,29.5,17.04,85.73,21.56,6488,3.6,2,18.4,122
2025-11-15T04:00:00Z,mahdia,0,0,0,0.3,13.66,99.77,13.7,6448,0,0,0.2,215
2025-11-15T04:00:00Z,nabeul,0,0,0,3,-0.2,38.96,13.53,6440,9.4,6,1.2,183
2025-11-15T05:00:00Z,bizerte,0,0,0,1.3,6.2,66.43,12.37,6531,4.8,3,0.6,277
2025-11-15T05:00:00Z,jendouba,0,0,0,26.2,17.04,85.73,21.56,6485,3.6,2,19.6,203
2025-11-15T05:00:00Z,mahdia,0,0,0,0.3,13.5,99.77,13.54,6435,0,0,0.2,215
2025-11-15T05:00:00Z,nabeul,0,0,0,3,0.8,44.77,12.61,6434,8,5,1.2,183
2025-11-15T06:00:00Z,bizerte,0,6901,38,1.4,7.1,73.79,11.68,6687,3.5,2,0.5,34
2025-11-15T06:00:00Z,jendouba,0,0,0,26.6,17.04,85.73,21.56,6477,3.6,2,10.7,315
2025-11-15T06:00:00Z,mahdia,0,2115,0,0.3,12.57,99.77,12.6,6417,0,0,0.2,215
2025-11-15T06:00:00Z,nabeul,0,0,0,3,0.9,46.99,11.98,6428,7.3,5,1.2,183
2025-11-15T07:00:00Z,bizerte,0,10180,170,1.6,9.1,74.79,13.62,6855,4,3,0.5,54
2025-11-15T07:00:00Z,jendouba,0,6973,32,26.2,17.04,85.73,21.56,6704,3.6,2,9.6,255
2025-11-15T07:00:00Z,mahdia,0,6929,35,0.3,12.49,99.77,12.53,6642,0,0,0.2,215
2025-11-15T07:00:00Z,nabeul,0,8948,32,3,1.3,49.71,11.49,6790,6.8,5,1.2,183
2025-11-15T08:00:00Z,bizerte,0,10151,379,2,9.3,50.44,20.09,6861,11.7,6,0.8,131
2025-11-15T08:00:00Z,jendouba,0,9892,173,26.9,17.04,85.73,21.56,6821,3.6,2,14.7,16
2025-11-15T08:00:00Z,mahdia,0,9510,240,0.3,17.65,99.77,17.69,6880,0,0,0.1,215
2025-11-15T08:00:00Z,nabeul,0.8,10113,252,3,1.4,39.19,15.45,6804,10.7,7,1.2,183
2025-11-15T09:00:00Z,bizerte,0,10199,514,3.9,6.2,29.66,25.5,6867,23,11,1.5,318
2025-11-15T09:00:00Z,jendouba,0,9993,395,37,17.04,85.73,21.56,6818,3.6,2,13.9,145
2025-11-15T09:00:00Z,mahdia,0,9919,375,0.3,24.74,97.62,25.17,6889,0.9,0,0.1,215
2025-11-15T09:00:00Z,nabeul,0,10084,437,3,0.6,26.09,21.16,6787,18.7,10,1.2,183
2025-11-15T10:00:00Z,bizerte,0,10142,577,4.8,4.6,24.39,26.72,6853,26.4,12,2.2,343
2025-11-15T10:00:00Z,jendouba,0,9974,512,30.1,17.04,85.73,21.56,6810,3.6,2,13,118
2025-11-15T10:00:00Z,mahdia,0,9900,491,0.4,24.92,62.74,32.99,6893,18.9,6,0.2,215
2025-11-15T10:00:00Z,nabeul,0,10075,562,3,-3.4,14.93,25.21,6781,27.2,13,1.2,183
2025-11-15T11:00:00Z,bizerte,0,10156,599,4.8,4.9,23.78,27.42,6858,27.8,12,2.4,328
2025-11-15T11:00:00Z,jendouba,0,9998,551,40.2,17.04,85.73,21.56,6813,3.6,2,18,281
2025-11-15T11:00:00Z,mahdia,0,9896,536,0.6,24.75,54.25,35.4,6893,26.3,8,0.2,39
2025-11-15T11:00:00Z,nabeul,0,10122,642,3,-6.9,10.61,26.48,6776,30.9,15,1.2,183
2025-11-15T12:00:00Z,bizerte,0,10075,540,5.4,4.5,22.75,27.78,6855,28.8,13,2.9,327
2025-11-15T12:00:00Z,jendouba,0,9983,545,36.1,17.04,85.73,21.56,6815,3.6,2,15,317
2025-11-15T12:00:00Z,mahdia,0,9959,462,0.7,19.49,46.1,32.7,6896,26.6,9,0.3,43
2025-11-15T12:00:00Z,nabeul,0,10108,644,3,-8.5,8.83,27.33,6784,33.1,16,1.2,183
2025-11-15T13:00:00Z,bizerte,0,9830,415,5.1,4.6,23.28,27.51,6858,28.1,12,2.7,325
2025-11-15T13:00:00Z,jendouba,0,9964,489,37.4,17.04,85.73,21.56,6815,3.6,2,12.6,208
2025-11-15T13:00:00Z,mahdia,0,10061,423,0.9,18.37,44.73,31.9,6893,26.1,9,0.3,45
2025-11-15T13:00:00Z,nabeul,0,9058,164,3,-8.9,8.44,27.59,6833,33.7,16,1.2,183
2025-11-15T14:00:00Z,bizerte,0,8718,206,3.2,4.9,25.14,26.55,6841,25.9,12,1.5,24
2025-11-15T14:00:00Z,jendouba,0,9964,371,26.9,17.04,85.73,21.56,6815,3.6,2,10.9,124
2025-11-15T14:00:00Z,mahdia,0,10187,314,0.6,20.58,51.16,32.01,6893,23.2,8,0.2,40
2025-11-15T14:00:00Z,nabeul,0,10089,165,3,-8,9.1,27.48,6787,33.3,16,1.2,183
2025-11-15T15:00:00Z,bizerte,0,3800,79,1.9,5.5,28.65,25.05,6796,22.6,11,1,74
2025-11-15T15:00:00Z,jendouba,0,9849,220,40.2,17.04,85.73,21.56,6807,3.6,2,18.6,300
2025-11-15T15:00:00Z,mahdia,0,9990,222,0.4,20.11,52.43,31.01,6882,21.3,7,0.2,40
2025-11-15T15:00:00Z,nabeul,0,10017,266,3,-6.8,10.06,27.41,6781,32.8,16,1.2,183
2025-11-15T16:00:00Z,bizerte,0,0,2,1,7,39.34,21.5,6673,15.6,8,0.4,223
2025-11-15T16:00:00Z,jendouba,0,3939,58,40.2,17.04,85.73,21.56,6793,3.6,2,20.5,155
2025-11-15T16:00:00Z,mahdia,0,7055,72,0.4,18.27,59.78,26.89,6826,14.4,6,0.3,234
2025-11-15T16:00:00Z,nabeul,0,3024,55,3,0.8,24.1,23.11,6824,21.8,11,1.2,183
2025-11-15T17:00:00Z,bizerte,0,0,0,1,6.9,50.88,17.25,6599,9.6,5,0.4,340
2025-11-15T17:00:00Z,jendouba,0,0,0,29,17.04,85.73,21.56,6571,3.6,2,12.8,16
2025-11-15T17:00:00Z,mahdia,0,0,2,0.3,19.3,86.6,21.69,6550,3.7,2,0.3,234
2025-11-15T17:00:00Z,nabeul,0,0,0,3,4.5,38.89,19.03,6514,13.5,7,1.2,183
2025-11-15T18:00:00Z,bizerte,0,0,0,1.3,6.9,54.07,16.23,6582,8.4,5,0.5,295
2025-11-15T18:00:00Z,jendouba,0,0,0,36.2,17.04,85.73,21.56,6562,3.6,2,14,70
2025-11-15T18:00:00Z,mahdia,0,0,0,0.6,18.36,99.81,18.39,6481,0,0,0.2,222
2025-11-15T18:00:00Z,nabeul,0,0,0,3,5.6,46.86,17.13,6474,10.3,6,1.2,183
2025-11-15T19:00:00Z,bizerte,0,0,0,1.5,7.3,58.48,15.47,6571,7.2,4,0.4,329
2025-11-15T19:00:00Z,jendouba,0,0,0,23.2,17.04,85.73,21.56,6556,3.6,2,13,316
2025-11-15T19:00:00Z,mahdia,0,0,0,0.3,16.64,99.79,16.67,6493,0,0,0.2,222
2025-11-15T19:00:00Z,nabeul,0,0,0,3,4.8,43.26,17.51,6468,11.3,6,1.2,183
2025-11-15T20:00:00Z,bizerte,0,0,0,1.2,7.4,61.65,14.79,6562,6.4,4,0.4,185
2025-11-15T20:00:00Z,jendouba,0,0,0,25.7,17.04,85.73,21.56,6548,3.6,2,12.6,353
2025-11-15T20:00:00Z,mahdia,0,0,0,0.3,15.46,99.78,15.5,6488,0,0,0.2,222
2025-11-15T20:00:00Z,nabeul,0,0,0,3,4,45.38,15.88,6465,9.8,6,1.2,183
2025-11-15T21:00:00Z,bizerte,0,0,0,0.7,7.9,70.21,13.22,6553,4.4,3,0.3,3
2025-11-15T21:00:00Z,jendouba,0,0,0,35.7,17.04,85.73,21.56,6548,3.6,2,14.5,135
2025-11-15T21:00:00Z,mahdia,0,0,0,0.2,14.5,99.78,14.54,6484,0,0,0.2,222
2025-11-15T21:00:00Z,nabeul,0,0,0,3,4.5,50.27,14.82,6457,8.3,5,1.2,183
2025-11-15T22:00:00Z,bizerte,0,0,0,0.9,8.2,74.95,12.62,6556,3.6,2,0.4,292
2025-11-15T22:00:00Z,jendouba,0,0,0,28.6,17.04,85.73,21.56,6539,3.6,2,11.7,113
2025-11-15T22:00:00Z,mahdia,0,0,0,0.3,13.72,99.78,13.76,6481,0,0,0.2,222
2025-11-15T23:00:00Z,bizerte,0,0,0,0.8,8,75.05,12.42,6553,3.5,2,0.4,263
2025-11-15T23:00:00Z,jendouba,0,0,0,27.4,17.04,85.73,21.56,6534,3.6,2,12.1,87
2025-11-15T23:00:00Z,mahdia,0,0,0,0.3,12.91,99.78,12.95,6481,0,0,0.2,222
2025-11-16T01:00:00Z,bizerte,0,0,0,1.2,10.2,92.3,11.45,6548,0.9,1,0.4,267
2025-11-16T01:00:00Z,jendouba,0,0,0,26.5,17.04,85.73,21.56,6514,3.6,2,16.3,304
2025-11-16T01:00:00Z,mahdia,0,0,0,0.3,11.91,99.78,11.94,6466,0,0,0.2,222
2025-11-16T01:00:00Z,nabeul,0,0,0,3,14.1,99.17,14.29,6440,0.1,0,1.2,183
2025-11-16T02:00:00Z,bizerte,0,0,0,1.2,11,95.89,11.73,6545,0.5,0,0.4,297
2025-11-16T02:00:00Z,jendouba,0,0,0,25.6,17.04,85.73,21.56,6508,3.6,2,12.1,51
2025-11-16T02:00:00Z,mahdia,0,0,0,0.3,11.71,99.77,11.75,6457,0,0,0.2,222
2025-11-16T02:00:00Z,nabeul,0,0,0,3,11.6,79.24,15.37,6434,3.5,2,1.2,183
2025-11-16T03:00:00Z,bizerte,0,0,0,1.4,10.5,94.15,11.43,6548,0.7,0,0.4,15
2025-11-16T03:00:00Z,jendouba,0,0,0,26.3,17.04,85.73,21.56,6494,3.6,2,12.4,30
2025-11-16T03:00:00Z,mahdia,0,0,0,0.3,11.72,99.77,11.76,6448,0,0,0.2,222
2025-11-16T03:00:00Z,nabeul,0,0,0,3,14.2,93.11,15.45,6434,1.2,1,1.2,183
2025-11-16T04:00:00Z,bizerte,0,0,0,0.9,10.1,96.75,10.65,6539,0.3,0,0.3,355
2025-11-16T04:00:00Z,jendouba,0,0,0,27.6,17.04,85.73,21.56,6491,3.6,2,12.8,100
2025-11-16T04:00:00Z,mahdia,0,0,0,0.3,11.61,99.77,11.65,6439,0,0,0.2,222
2025-11-16T04:00:00Z,nabeul,0,0,0,3,15.4,99.61,15.56,6431,0,0,1.2,183
2025-11-16T05:00:00Z,bizerte,0,0,0,0.7,9.6,98.63,9.88,6531,0.1,0,0.3,328
2025-11-16T05:00:00Z,jendouba,0,0,0,25.2,17.04,85.73,21.56,6474,3.6,2,13.8,13
2025-11-16T05:00:00Z,mahdia,0,0,0,0.3,10.92,99.77,10.95,6426,0,0,0.2,222
2025-11-16T05:00:00Z,nabeul,0,0,0,3,15.7,99.54,15.85,6434,0,0,1.2,183
2025-11-16T06:00:00Z,bizerte,0,9878,49,0.9,9.6,98.56,9.92,6858,0.1,0,0.3,9
2025-11-16T06:00:00Z,jendouba,0,1169,0,24.9,17.04,85.73,21.56,6477,3.6,2,13.1,71
2025-11-16T06:00:00Z,mahdia,0,2115,0,0.6,10.77,99.77,10.81,6410,0,0,0.2,211
2025-11-16T06:00:00Z,nabeul,0,0,0,3,16.2,99.4,16.33,6425,0.1,0,1.2,183
2025-11-16T07:00:00Z,bizerte,0,10137,201,1.2,10.6,82.65,13.76,6855,2.9,2,0.7,109
2025-11-16T07:00:00Z,jendouba,0,9634,55,24.2,17.04,85.73,21.56,6821,3.6,2,12.6,67
2025-11-16T07:00:00Z,mahdia,0,7000,56,0.3,12.14,99.78,12.18,6697,0,0,0.2,211
2025-11-16T07:00:00Z,nabeul,0,5914,12,3,16.9,99.42,17.03,6516,0.1,0,1.2,183
2025-11-16T08:00:00Z,bizerte,0,10185,347,1.7,9.8,59.74,17.85,6861,8.2,5,0.8,93
2025-11-16T08:00:00Z,jendouba,0,9936,235,31.1,17.04,85.73,21.56,6813,3.6,2,12.7,60
2025-11-16T08:00:00Z,mahdia,0,7024,171,0.3,16.78,99.78,16.82,6751,0,0,0.1,239
2025-11-16T08:00:00Z,nabeul,0,10017,108,3,18,99.44,18.12,6796,0.1,0,1.2,183
2025-11-16T09:00:00Z,bizerte,0,10218,492,2.8,10.9,49.27,22.17,6864,13.7,7,1.1,103
2025-11-16T09:00:00Z,jendouba,0,9979,427,38.5,17.04,85.73,21.56,6813,3.6,2,16.7,349
2025-11-16T09:00:00Z,mahdia,0,10053,372,0.3,18.06,74.37,23.18,6887,8,3,0.1,239
2025-11-16T09:00:00Z,nabeul,0,10122,399,3,19.4,99.46,19.61,6787,0.1,0,1.2,183
