Date,nom_station,Precipitation,Solar.Panel,Solar.radiation,Wind.gust,Dew.Point,HC.Relative.humidity,HC.Air.temperature,Battery,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir,HC.Serial.Number,Sunshine.duration,U.sonic..wind.hardware.version,U.sonic..wind.firmware.version,U.sonic..wind.identifier.LSB,U.sonic..wind.identifier.middle,U.sonic..wind.identifier.MSB,EAG.Soil.moisture,Volumetric.Ionic.Content,Soil.temperature,KZ.Solar.radiation,Air.pressure,Drybulb.temperature
2025-11-19T07:00:00Z,nabeul (3),NA,6697,NA,NA,NA,NA,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T07:00:00Z,nabeul,0,2986,0,NA,12.4,93.18,13.64,6474,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.171,NA
2025-11-19T08:00:00Z,bizerte,0,10309,402,4.8,13.5,79.49,17.17,6867,4,2,2.4,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T08:00:00Z,jendouba,0,9907,229,30.1,NA,NA,NA,6815,NA,NA,9.2,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T08:00:00Z,mahdia (2),0.8,5574,NA,0,13.8,88.96,15.7,6596,1.9,1,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1014.574,NA
2025-11-19T08:00:00Z,mahdia (3),NA,6752,NA,NA,NA,NA,NA,6497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T08:00:00Z,mahdia,NA,6709,18,0.3,16.94,99.77,16.97,6457,0,0,0.3,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T08:00:00Z,nabeul (2),0,10060,NA,0.4,13.1,95.1,13.91,6761,0.7,0,0.2,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA
2025-11-19T08:00:00Z,nabeul (3),NA,6819,NA,NA,NA,NA,NA,6550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T08:00:00Z,nabeul,0,10103,182,NA,13.1,92.95,14.47,6798,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.63,NA
2025-11-19T09:00:00Z,bizerte,0,9921,479,5.8,14.6,79.01,18.43,6858,4.4,2,3.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T09:00:00Z,jendouba,0,9993,403,34.2,NA,NA,NA,6813,NA,NA,14.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T09:00:00Z,mahdia (2),0.2,6901,NA,0,14.8,93.91,15.82,6741,1,1,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,1014.863,NA
2025-11-19T09:00:00Z,mahdia (3),NA,6866,NA,NA,NA,NA,NA,6588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T09:00:00Z,mahdia,NA,6791,43,0.6,18.14,99.77,18.18,6528,0,0,0.3,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T09:00:00Z,nabeul (2),0,10012,NA,0.8,11.5,65.79,18.22,6750,7.3,4,0.3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,NA
2025-11-19T09:00:00Z,nabeul (3),NA,6992,NA,NA,NA,NA,NA,6724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T09:00:00Z,nabeul,0,10180,420,NA,7.5,53.55,17.06,6796,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.975,NA
2025-11-19T10:00:00Z,bizerte,0,10055,472,6.2,13.5,72,18.75,6864,6,3,3.4,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T10:00:00Z,jendouba,0,10055,483,33.1,NA,NA,NA,6818,NA,NA,17.7,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T10:00:00Z,mahdia (2),0,10146,NA,0,14.6,90.12,16.28,6844,1.8,1,0,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,1014.847,NA
2025-11-19T10:00:00Z,mahdia (3),NA,9167,NA,NA,NA,NA,NA,6824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T10:00:00Z,mahdia,NA,7150,136,0.3,19.98,99.77,20.02,6826,0.1,0,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T10:00:00Z,nabeul (2),0,10022,NA,2.5,8.6,46.92,20.42,6753,12.7,7,0.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,NA,NA
2025-11-19T10:00:00Z,nabeul (3),NA,7055,NA,NA,NA,NA,NA,6773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T10:00:00Z,nabeul,0,10214,567,NA,4.5,39.6,18.57,6798,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.889,NA
2025-11-19T11:00:00Z,bizerte,0,10118,261,5.7,14.1,78.02,18.08,6864,4.5,2,3.1,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T11:00:00Z,jendouba,0.8,10118,514,36.5,NA,NA,NA,6810,NA,NA,15.1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T11:00:00Z,mahdia (2),0,9844,NA,0.8,12.8,72.78,17.82,6838,5.5,3,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,1014.465,NA
2025-11-19T11:00:00Z,mahdia (3),NA,7638,NA,NA,NA,NA,NA,6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T11:00:00Z,mahdia,NA,7114,223,0.3,26.35,99.76,26.39,6820,0.1,0,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T11:00:00Z,nabeul (2),0,10003,NA,2.7,7.4,40.77,21.35,6747,15,8,0.9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,NA
2025-11-19T11:00:00Z,nabeul (3),NA,10514,NA,NA,NA,NA,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T11:00:00Z,nabeul,0,10214,634,NA,3.6,35.48,19.34,6790,14.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.352,NA
2025-11-19T12:00:00Z,bizerte,0,10166,384,7,14.3,78.74,18.19,6867,4.4,2,2.9,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T12:00:00Z,jendouba,0.2,10122,512,36.5,NA,NA,NA,6824,NA,NA,18.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T12:00:00Z,mahdia (2),0,9940,NA,0.8,10.8,60.49,18.67,6833,8.4,5,0.1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,1013.804,NA
2025-11-19T12:00:00Z,mahdia (3),NA,9655,NA,NA,NA,NA,NA,6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T12:00:00Z,mahdia,NA,9675,243,0.3,28.75,99.74,28.8,6887,0.1,0,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T12:00:00Z,nabeul (2),0,9969,NA,2.2,7,37.98,22.09,6744,16.4,8,0.8,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,NA,NA
2025-11-19T12:00:00Z,nabeul (3),NA,10565,NA,NA,NA,NA,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T12:00:00Z,nabeul,0,10204,495,NA,3.6,35.36,19.38,6793,14.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.054,NA
2025-11-19T13:00:00Z,bizerte,0,10060,581,6.7,11.8,60.7,19.74,6858,9,5,3.7,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T13:00:00Z,jendouba,0.2,10118,497,30.7,NA,NA,NA,6821,NA,NA,15.4,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T13:00:00Z,mahdia (2),0,10127,NA,0,10.1,56.12,19.14,6833,9.7,5,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,1012.852,NA
2025-11-19T13:00:00Z,mahdia (3),NA,10234,NA,NA,NA,NA,NA,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T13:00:00Z,mahdia,NA,9896,286,0.3,32.17,99.79,32.21,6893,0.1,0,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T13:00:00Z,nabeul (2),0,9936,NA,1.9,7.5,38.37,22.47,6747,16.7,8,0.7,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,NA,NA
2025-11-19T13:00:00Z,nabeul (3),NA,10427,NA,NA,NA,NA,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T13:00:00Z,nabeul,0,9921,205,NA,4.6,36.16,20.14,6787,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.207,NA
2025-11-19T14:00:00Z,bizerte,0,8109,255,6.5,10.5,57.08,19.28,6833,9.5,5,3.1,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T14:00:00Z,jendouba,0,10084,406,31.1,NA,NA,NA,6818,NA,NA,11.3,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T14:00:00Z,mahdia (2),0,10113,NA,0,8.2,48.34,19.45,6838,11.6,6,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,1012.265,NA
2025-11-19T14:00:00Z,mahdia (3),NA,10175,NA,NA,NA,NA,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T14:00:00Z,mahdia,NA,9907,304,0.3,31.95,80.82,35.95,6896,11.5,3,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T14:00:00Z,nabeul (2),0,9955,NA,2.2,8.3,43.32,21.36,6750,14.3,7,0.6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA
2025-11-19T14:00:00Z,nabeul (3),NA,8596,NA,NA,NA,NA,NA,6809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T14:00:00Z,nabeul,0,8713,114,NA,4.8,36.03,20.47,6784,15.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,NA
2025-11-19T15:00:00Z,bizerte,0,3930,89,4.1,10.8,61.53,18.45,6801,8.1,4,1.5,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T15:00:00Z,jendouba,0,9859,253,31.1,NA,NA,NA,6810,NA,NA,12.4,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T15:00:00Z,mahdia (2),0,10060,NA,0.8,8,48.04,19.38,6847,11.6,6,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,1012.241,NA
2025-11-19T15:00:00Z,mahdia (3),NA,10297,NA,NA,NA,NA,NA,6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T15:00:00Z,mahdia,NA,10167,230,0.4,26.68,64.24,34.42,6887,19.4,6,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T15:00:00Z,nabeul (2),0,7855,NA,1.5,9.2,47.24,20.93,6733,13.1,7,0.5,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA
2025-11-19T15:00:00Z,nabeul (3),NA,9411,NA,NA,NA,NA,NA,6809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T15:00:00Z,nabeul,0,10113,227,NA,6.4,42.66,19.53,6801,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.543,NA
2025-11-19T16:00:00Z,bizerte,0,0,4,1.9,11.2,71.08,16.51,6684,5.4,3,0.7,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T16:00:00Z,jendouba,0,3259,30,31.2,NA,NA,NA,6761,NA,NA,13.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T16:00:00Z,mahdia (2),0,3844,NA,0.8,7.7,48.89,18.77,6864,11,6,0.3,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1012.324,NA
2025-11-19T16:00:00Z,mahdia (3),NA,6929,NA,NA,NA,NA,NA,6731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T16:00:00Z,mahdia,NA,7036,87,0.4,22.77,65.3,30.02,6804,15,5,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T16:00:00Z,nabeul (2),0,2851,NA,0.8,10.5,56.88,19.33,6656,9.6,5,0.4,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
2025-11-19T16:00:00Z,nabeul (3),NA,6965,NA,NA,NA,NA,NA,6766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T16:00:00Z,nabeul,0,2593,56,NA,3.3,35.92,18.78,6841,13.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.618,NA
2025-11-19T17:00:00Z,bizerte,0,0,0,1.5,11.8,83.69,14.57,6630,2.6,2,0.5,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T17:00:00Z,jendouba,0,0,0,32.1,NA,NA,NA,6590,NA,NA,16.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T17:00:00Z,mahdia (2),0,0,NA,0.8,8.7,58.97,16.89,6682,7.9,4,0.6,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1012.688,NA
2025-11-19T17:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T17:00:00Z,mahdia,NA,0,1,0.3,18.96,85.53,21.56,6542,4,2,0.3,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T17:00:00Z,nabeul (2),0,0,NA,0.6,6.6,49.1,17.44,6511,10.1,6,0.3,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
2025-11-19T17:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T17:00:00Z,nabeul,0,0,0,NA,4.3,46.14,16.04,6522,9.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.922,NA
2025-11-19T18:00:00Z,bizerte,0,0,0,2.5,12.7,93.26,13.88,6605,1,1,1.1,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T18:00:00Z,jendouba,0,0,0,28.5,NA,NA,NA,6576,NA,NA,15.5,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T18:00:00Z,mahdia (2),0,0,NA,0.6,9.2,69.66,14.81,6639,5.1,3,0.1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.183,NA
2025-11-19T18:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T18:00:00Z,mahdia,NA,0,0,0.3,16.49,99.83,16.52,6493,0,0,0.2,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T18:00:00Z,nabeul (2),0,0,NA,0.3,7,60.49,14.66,6502,6.6,4,0.1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-19T18:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T18:00:00Z,nabeul,0,0,0,NA,5.2,56.15,13.88,6479,6.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.352,NA
2025-11-19T19:00:00Z,bizerte,0,0,0,2.2,13.1,96.53,13.71,6588,0.5,0,1,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T19:00:00Z,jendouba,0,0,0,24.2,NA,NA,NA,6559,NA,NA,10.3,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T19:00:00Z,mahdia (2),0,0,NA,0.6,10.3,84.68,12.91,6628,2.2,1,0.1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.644,NA
2025-11-19T19:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T19:00:00Z,mahdia,NA,0,0,0.5,14.32,99.79,14.36,6490,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T19:00:00Z,nabeul (2),0,0,NA,16.1,7.9,71.38,13.03,6494,4.2,3,1.9,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-19T19:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T19:00:00Z,nabeul,0,0,0,NA,6.8,72.02,12.14,6479,4.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.897,NA
2025-11-19T20:00:00Z,bizerte,0,0,0,2.4,12.8,97.02,13.31,6585,0.4,0,1,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T20:00:00Z,jendouba,0,0,0,25.8,NA,NA,NA,6553,NA,NA,10.4,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T20:00:00Z,mahdia (2),0,0,NA,0.6,10.8,86.56,13.03,6616,2,1,0.1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.964,NA
2025-11-19T20:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T20:00:00Z,mahdia,NA,0,0,0.3,13.04,99.78,13.07,6486,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T20:00:00Z,nabeul (2),0,0,NA,12.9,8.2,82.58,11.19,6491,2.3,2,1.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-19T20:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T20:00:00Z,nabeul,0,0,0,NA,9.9,99.66,10.08,6471,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.319,NA
2025-11-19T21:00:00Z,bizerte,0,0,0,1.6,12.3,99.98,12.38,6576,0,0,0.6,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T21:00:00Z,jendouba,0,0,0,32.1,NA,NA,NA,6556,NA,NA,7.6,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T21:00:00Z,mahdia (2),0,0,NA,0.6,10.5,85.78,12.9,6605,2,1,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1014.198,NA
2025-11-19T21:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T21:00:00Z,mahdia,NA,0,0,0.3,12.51,99.77,12.54,6481,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T21:00:00Z,nabeul (2),0,0,NA,0.4,9.1,94.91,9.9,6482,0.6,0,0.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-19T21:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T21:00:00Z,nabeul,0,0,0,NA,9.3,99.61,9.44,6468,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.549,NA
2025-11-19T22:00:00Z,bizerte,0,0,0,2,12.2,99.98,12.24,6571,0,0,0.7,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T22:00:00Z,jendouba,0,0,0,35.1,NA,NA,NA,6545,NA,NA,16.2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T22:00:00Z,mahdia (2),0,0,NA,0.6,10.4,91.44,11.79,6605,1.1,1,0,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1014.204,NA
2025-11-19T22:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T22:00:00Z,mahdia,NA,0,0,0.3,12.27,99.77,12.31,6481,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T22:00:00Z,nabeul (2),0,0,NA,0.5,9.8,98.32,10.1,6488,0.1,0,0.2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-19T22:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T23:00:00Z,bizerte,0,0,0,0.8,11.6,99.97,11.72,6568,0,0,0.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T23:00:00Z,jendouba,0,0,0,30.6,NA,NA,NA,6542,NA,NA,15.2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T23:00:00Z,mahdia (2),0,0,NA,0.8,10.2,93.43,11.25,6608,0.8,0,0.1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1014.444,NA
2025-11-19T23:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T23:00:00Z,mahdia,NA,0,0,0.3,11.63,99.77,11.67,6470,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-19T23:00:00Z,nabeul (2),0,0,NA,0.3,8.5,99.27,8.72,6479,0,0,0.2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-19T23:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T00:00:00Z,bizerte,0,0,0,0.8,10.6,99.95,10.66,6562,0,0,0.3,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T00:00:00Z,jendouba,0,0,0,34.1,NA,NA,NA,6536,NA,NA,22.7,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T00:00:00Z,mahdia (2),0,0,NA,0.7,10.2,97.06,10.71,6599,0.3,0,0.3,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1014.066,NA
2025-11-20T00:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T00:00:00Z,mahdia,NA,0,0,0.3,11.13,99.77,11.16,6470,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T00:00:00Z,nabeul (2),0,0,NA,0.3,7.6,99.35,7.81,6474,0,0,0.2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-11-20T00:00:00Z,nabeul (3),NA,0,NA,NA,NA,NA,NA,6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T00:00:00Z,nabeul,0,0,0,NA,8.2,99.48,8.38,6434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.556,NA
2025-11-20T01:00:00Z,bizerte,0,0,0,1.5,9.7,99.94,9.74,6551,0,0,0.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T01:00:00Z,jendouba,0,0,0,35.6,NA,NA,NA,6528,NA,NA,19.7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T01:00:00Z,mahdia (2),0,0,NA,0.8,9.6,98.88,9.79,6596,0.1,0,0.2,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013.85,NA
2025-11-20T01:00:00Z,mahdia (3),NA,0,NA,NA,NA,NA,NA,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T01:00:00Z,mahdia,NA,0,0,0.3,10.42,99.78,10.45,6466,0,0,0.2,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-20T01:00:00Z,nabeul (2),0,0,NA,0.3,8.3,99.42,8.49,6468,0,0,0.1,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
